ID,SUB_ID,FILE_ID,RT,F0,LSF,MEL,MFCC,MFCC_D1,MFCC_D2,TEMP,PERCP,SPECT
4,CMU_16,LS_7447_91187_0054_SWT_LS_5456_58161_0022_tChange_5598_ms_rstamp_5937_ms_flag_1_lid_CMU_16,339.0000,3.0287,2.2485,4.7751,1.8414,3.0292,2.0174,0.4117,3.1092,1.4251
4,CMU_16,LS_7447_91187_0057_SWT_LS_7505_83618_0010_tChange_5646_ms_rstamp_6246_ms_flag_1_lid_CMU_16,600.0000,2.9592,1.9850,1.9291,1.3485,2.1779,2.1177,0.6088,2.6717,0.9921
4,CMU_16,LS_7447_91187_0061_SWT_LS_7505_83618_0007_tChange_5910_ms_rstamp_6554_ms_flag_1_lid_CMU_16,644.0000,1.0306,2.2510,1.4843,2.5435,1.7455,1.2069,0.7032,1.3598,1.6533
4,CMU_16,LS_7447_91187_0066_SWT_LS_2843_152918_0103_tChange_5450_ms_rstamp_6670_ms_flag_1_lid_CMU_16,1220.0000,0.6276,1.7767,0.4401,1.6568,1.2195,0.8345,0.2598,2.3986,1.5023
4,CMU_16,LS_7505_258958_0010_SWT_LS_374_180298_0059_tChange_6194_ms_rstamp_7205_ms_flag_1_lid_CMU_16,1011.0000,1.9360,1.9042,1.6730,1.0797,2.1085,1.1194,0.9809,0.6505,0.9001
4,CMU_16,LS_7505_258958_0017_SWT_LS_5456_62014_0012_tChange_5832_ms_rstamp_6493_ms_flag_1_lid_CMU_16,661.0000,1.5198,3.1135,4.1576,2.7417,2.6130,1.3135,1.5310,2.5250,2.1680
4,CMU_16,LS_7505_258958_0018_SWT_LS_2843_152918_0103_tChange_5753_ms_rstamp_6750_ms_flag_1_lid_CMU_16,997.0000,2.0900,1.1579,2.0481,1.6020,0.6946,2.1210,1.1134,1.8815,0.5222
4,CMU_16,LS_7505_258958_0019_SWT_LS_2843_152918_0100_tChange_6638_ms_rstamp_7278_ms_flag_1_lid_CMU_16,640.0000,0.1944,3.5965,2.3456,4.8489,0.9511,3.3386,0.0814,2.0364,1.2767
4,CMU_16,LS_7505_258958_0020_SWT_LS_374_180299_0037_tChange_6556_ms_rstamp_7220_ms_flag_1_lid_CMU_16,664.0000,2.1991,1.7221,3.1009,2.0651,0.8860,1.5504,0.3708,3.6753,1.0752
4,CMU_16,LS_7505_258958_0035_SWT_LS_7447_91187_0005_tChange_5406_ms_rstamp_5841_ms_flag_1_lid_CMU_16,435.0000,1.7223,3.4892,2.7427,3.0269,1.2944,6.1379,0.4596,2.4772,1.3171
4,CMU_16,LS_7505_258964_0003_SWT_LS_374_180298_0010_tChange_5712_ms_rstamp_6581_ms_flag_1_lid_CMU_16,869.0000,2.2359,3.7454,2.1373,3.5511,0.8739,1.0122,0.9482,2.5116,2.6908
4,CMU_16,LS_7505_258964_0004_SWT_LS_2843_152918_0023_tChange_5859_ms_rstamp_6355_ms_flag_1_lid_CMU_16,496.0000,0.4446,5.5697,1.4695,4.6695,1.8425,2.1421,1.1066,2.0030,2.3995
4,CMU_16,LS_7505_258964_0009_SWT_LS_5456_62043_0022_tChange_6460_ms_rstamp_7035_ms_flag_1_lid_CMU_16,575.0000,0.4762,2.2843,2.9647,2.8102,2.9231,1.5568,1.0141,1.9777,1.2049
4,CMU_16,LS_7505_258964_0015_SWT_LS_2843_152918_0058_tChange_6125_ms_rstamp_6647_ms_flag_1_lid_CMU_16,522.0000,0.4393,2.6362,1.5957,2.4807,2.0732,1.4364,1.8727,2.1947,0.9811
4,CMU_16,LS_7505_258964_0018_SWT_LS_374_180298_0037_tChange_5420_ms_rstamp_5821_ms_flag_1_lid_CMU_16,401.0000,1.1835,1.6755,2.3493,2.5516,1.6476,4.2912,0.2212,0.8911,0.4545
4,CMU_16,LS_7505_258964_0019_SWT_LS_7447_91187_0027_tChange_5412_ms_rstamp_6036_ms_flag_1_lid_CMU_16,624.0000,0.4826,2.6398,2.2397,3.2628,1.0520,5.3978,0.4687,1.6824,1.7036
4,CMU_16,LS_7505_258964_0022_SWT_LS_5456_58161_0003_tChange_6851_ms_rstamp_7399_ms_flag_1_lid_CMU_16,548.0000,0.7265,3.0758,3.5143,3.8676,2.0137,1.8793,0.7286,1.6412,0.6550
4,CMU_16,LS_7505_258964_0023_SWT_LS_5456_62014_0017_tChange_6339_ms_rstamp_6780_ms_flag_1_lid_CMU_16,441.0000,0.2328,2.8630,2.2438,3.7188,3.8745,2.2273,2.6087,0.7333,0.8125
4,CMU_16,LS_7505_258964_0024_SWT_LS_374_180299_0042_tChange_6374_ms_rstamp_6858_ms_flag_1_lid_CMU_16,484.0000,1.3031,3.5403,1.3554,2.9975,2.1146,2.4563,2.5904,1.4181,1.7701
4,CMU_16,LS_7505_258964_0028_SWT_LS_5456_58161_0022_tChange_5449_ms_rstamp_5843_ms_flag_1_lid_CMU_16,394.0000,3.3644,3.4760,4.7297,3.2402,2.0435,1.6566,0.1133,3.4265,1.8571
4,CMU_16,LS_7505_258964_0031_SWT_LS_5456_62014_0011_tChange_7261_ms_rstamp_7994_ms_flag_1_lid_CMU_16,733.0000,1.9776,2.3509,2.4056,2.2826,1.6510,1.6265,0.9025,1.3868,0.7095
4,CMU_16,LS_7505_258964_0037_SWT_LS_374_180299_0033_tChange_9486_ms_rstamp_11474_ms_flag_1_lid_CMU_16,1988.0000,0.3822,1.5785,1.0066,1.5262,0.3178,1.4171,0.6797,0.5728,0.5693
4,CMU_16,LS_7505_258964_0044_SWT_LS_5456_62043_0002_tChange_5925_ms_rstamp_6575_ms_flag_1_lid_CMU_16,650.0000,0.1603,2.9071,2.1127,2.9592,3.1965,1.6800,1.9935,1.4787,1.9708
4,CMU_16,LS_7505_258964_0045_SWT_LS_2843_152918_0016_tChange_6571_ms_rstamp_7074_ms_flag_1_lid_CMU_16,503.0000,0.2882,1.9386,1.2676,2.1991,1.1547,3.4961,1.8156,1.8707,0.9070
4,CMU_16,LS_7505_258964_0046_SWT_LS_374_180298_0015_tChange_5520_ms_rstamp_6432_ms_flag_1_lid_CMU_16,912.0000,4.5217,3.9197,4.0717,4.7159,1.2427,3.1451,1.5906,4.9105,3.9144
4,CMU_16,LS_7505_258964_0051_SWT_LS_5456_62043_0017_tChange_5967_ms_rstamp_6533_ms_flag_1_lid_CMU_16,566.0000,0.3206,2.8509,2.0042,2.7760,3.4505,1.6619,2.3791,2.2997,1.3392
4,CMU_16,LS_7505_83618_0005_SWT_LS_7447_91187_0030_tChange_6195_ms_rstamp_6571_ms_flag_1_lid_CMU_16,376.0000,1.4497,3.4054,3.3247,1.8032,2.3366,5.7235,0.1419,1.8255,1.1454
4,CMU_16,LS_7505_83618_0007_SWT_LS_7447_91187_0061_tChange_6194_ms_rstamp_6595_ms_flag_1_lid_CMU_16,401.0000,0.6000,5.3203,1.9786,5.5956,3.2237,2.2651,2.0799,2.7954,3.7707
4,CMU_16,LS_7505_83618_0010_SWT_LS_7447_91187_0057_tChange_5970_ms_rstamp_6748_ms_flag_1_lid_CMU_16,778.0000,0.5244,2.0370,1.4067,1.3505,0.8644,1.5144,0.6001,1.3675,0.6755
4,CMU_16,LS_7505_83618_0015_SWT_LS_7447_91187_0009_tChange_6307_ms_rstamp_7397_ms_flag_1_lid_CMU_16,1090.0000,0.3197,3.3005,2.0980,3.9654,1.0972,0.5879,0.5477,3.6102,3.4648
4,CMU_16,LS_7505_83618_0016_SWT_LS_7447_91187_0036_tChange_5608_ms_rstamp_6262_ms_flag_1_lid_CMU_16,654.0000,0.1922,4.4894,2.0681,2.5494,1.5832,2.8804,0.4454,2.1665,1.2039
4,CMU_16,LS_7505_83618_0019_SWT_LS_2843_152918_0113_tChange_5397_ms_rstamp_6039_ms_flag_1_lid_CMU_16,642.0000,0.6145,2.0493,1.5313,2.1072,2.6734,1.3081,1.0680,0.9153,0.9035
4,CMU_16,LS_7505_83618_0024_SWT_LS_7447_91186_0038_tChange_7389_ms_rstamp_7920_ms_flag_1_lid_CMU_16,531.0000,1.1396,0.8782,1.1904,1.8695,0.8716,2.6827,0.7983,0.6314,0.7541
4,CMU_16,LS_7505_83618_0025_SWT_LS_2843_152918_0026_tChange_6850_ms_rstamp_8174_ms_flag_1_lid_CMU_16,1324.0000,0.6796,2.7372,1.3512,2.6368,0.9911,0.5023,0.6604,1.6210,0.8245
4,CMU_16,LS_7505_83618_0026_SWT_LS_2843_152918_0028_tChange_6147_ms_rstamp_6487_ms_flag_1_lid_CMU_16,340.0000,1.8152,2.6616,2.3257,3.4052,2.3373,2.3170,0.5875,3.1783,1.5118
5,CMU_17,LS_2843_152918_0001_SWT_LS_7447_91187_0030_tChange_5253_ms_rstamp_5689_ms_flag_1_lid_CMU_17,436.0000,2.1015,1.2143,4.5768,2.8592,1.6211,1.9397,0.5933,4.6747,3.1209
5,CMU_17,LS_2843_152918_0002_SWT_LS_7505_83618_0010_tChange_5893_ms_rstamp_6483_ms_flag_1_lid_CMU_17,590.0000,2.9312,1.3483,2.3629,1.8749,2.1677,3.3148,0.9585,3.4230,2.0889
5,CMU_17,LS_2843_152918_0004_SWT_LS_7505_83618_0024_tChange_5234_ms_rstamp_5628_ms_flag_1_lid_CMU_17,394.0000,0.2858,5.6916,2.1405,4.8931,2.2540,3.8224,0.4902,3.3836,2.5676
5,CMU_17,LS_2843_152918_0009_SWT_LS_374_180299_0033_tChange_6129_ms_rstamp_6765_ms_flag_1_lid_CMU_17,636.0000,0.8299,3.2774,1.2379,3.6770,1.1440,1.6360,0.1109,2.1133,1.8444
5,CMU_17,LS_2843_152918_0010_SWT_LS_7447_91187_0061_tChange_5998_ms_rstamp_6669_ms_flag_1_lid_CMU_17,671.0000,0.4400,2.5867,1.9406,2.7199,2.1143,1.1262,1.6797,3.0539,3.2589
5,CMU_17,LS_2843_152918_0011_SWT_LS_7505_83618_0015_tChange_6339_ms_rstamp_7135_ms_flag_1_lid_CMU_17,796.0000,3.2431,1.9176,3.1787,2.0358,0.8389,2.6006,0.1478,3.9854,1.8891
5,CMU_17,LS_2843_152918_0013_SWT_LS_374_180298_0015_tChange_6463_ms_rstamp_7092_ms_flag_1_lid_CMU_17,629.0000,1.6461,2.3995,2.8584,2.5008,0.8390,5.7962,0.1547,2.6328,1.1496
5,CMU_17,LS_2843_152918_0015_SWT_LS_7505_258958_0035_tChange_5260_ms_rstamp_6215_ms_flag_1_lid_CMU_17,955.0000,1.2930,3.5885,1.0336,3.9461,2.5944,2.9229,0.7851,3.9701,3.2077
5,CMU_17,LS_2843_152918_0016_SWT_LS_5456_62043_0017_tChange_5837_ms_rstamp_6448_ms_flag_1_lid_CMU_17,611.0000,1.0438,3.3400,2.8805,2.7556,3.4446,1.6916,1.2311,3.6751,2.6844
5,CMU_17,LS_2843_152918_0022_SWT_LS_374_180299_0042_tChange_5631_ms_rstamp_6106_ms_flag_1_lid_CMU_17,475.0000,2.5871,1.1409,1.6195,1.5099,3.5144,2.6749,3.1066,2.3720,0.8582
5,CMU_17,LS_2843_152918_0023_SWT_LS_5456_62043_0002_tChange_5959_ms_rstamp_6619_ms_flag_1_lid_CMU_17,660.0000,1.4898,3.7957,3.0715,3.2041,2.5385,2.0730,1.5686,2.4634,2.7606
5,CMU_17,LS_2843_152918_0025_SWT_LS_7447_91186_0038_tChange_5754_ms_rstamp_6305_ms_flag_1_lid_CMU_17,551.0000,0.9565,2.6550,1.7422,2.2734,2.3974,1.9233,0.2799,3.0553,2.1183
5,CMU_17,LS_2843_152918_0026_SWT_LS_5456_62014_0011_tChange_5528_ms_rstamp_5960_ms_flag_1_lid_CMU_17,432.0000,3.4067,2.3931,3.1690,2.7734,3.4026,1.7295,2.1943,2.8378,1.2469
5,CMU_17,LS_2843_152918_0028_SWT_LS_5456_58161_0003_tChange_5786_ms_rstamp_6434_ms_flag_1_lid_CMU_17,648.0000,3.0105,3.6474,4.2098,4.1243,3.6869,1.6666,2.0767,2.8228,2.2745
5,CMU_17,LS_2843_152918_0029_SWT_LS_7505_258964_0019_tChange_6245_ms_rstamp_6624_ms_flag_1_lid_CMU_17,379.0000,2.6009,1.8794,3.5276,1.8398,1.6441,3.6061,4.3123,2.8882,0.9153
5,CMU_17,LS_2843_152918_0035_SWT_LS_7447_91187_0005_tChange_6415_ms_rstamp_6907_ms_flag_1_lid_CMU_17,492.0000,0.2526,3.5809,3.0345,2.7337,1.9169,1.8018,1.6645,2.2585,1.1269
5,CMU_17,LS_2843_152918_0046_SWT_LS_374_180298_0059_tChange_6271_ms_rstamp_6677_ms_flag_1_lid_CMU_17,406.0000,3.0228,4.0264,2.9631,3.3504,3.6700,3.4556,0.0950,3.6184,2.7841
5,CMU_17,LS_2843_152918_0051_SWT_LS_374_180298_0037_tChange_5631_ms_rstamp_6034_ms_flag_1_lid_CMU_17,403.0000,2.7955,2.9294,2.0900,3.7226,2.3840,4.9201,0.2388,2.3484,2.9815
5,CMU_17,LS_2843_152918_0058_SWT_LS_5456_58161_0022_tChange_6571_ms_rstamp_7411_ms_flag_1_lid_CMU_17,840.0000,1.9853,2.3042,3.9707,2.5771,2.5541,1.3862,1.5614,1.9274,1.0584
5,CMU_17,LS_2843_152918_0060_SWT_LS_7505_83618_0007_tChange_5905_ms_rstamp_6356_ms_flag_1_lid_CMU_17,451.0000,1.3290,2.5844,2.3600,1.8676,1.8608,2.8270,1.7279,3.4234,2.3299
5,CMU_17,LS_2843_152918_0061_SWT_LS_7447_91187_0009_tChange_6039_ms_rstamp_6702_ms_flag_1_lid_CMU_17,663.0000,0.0356,2.9954,2.7000,3.0243,0.8216,1.3015,0.4769,3.7805,3.9236
5,CMU_17,LS_2843_152918_0062_SWT_LS_7447_91187_0057_tChange_6003_ms_rstamp_6433_ms_flag_1_lid_CMU_17,430.0000,0.4408,4.5682,1.5956,3.2585,2.8992,2.4539,2.3083,3.8558,1.0968
5,CMU_17,LS_2843_152918_0068_SWT_LS_374_180298_0010_tChange_5820_ms_rstamp_6433_ms_flag_1_lid_CMU_17,613.0000,1.6781,2.3956,1.2968,1.9229,1.7010,3.2433,0.3129,2.3659,1.9828
5,CMU_17,LS_2843_152918_0081_SWT_LS_7447_91187_0036_tChange_6102_ms_rstamp_6631_ms_flag_1_lid_CMU_17,529.0000,0.1702,3.8179,2.4132,3.0360,3.8332,3.8313,0.5466,3.1526,2.0119
5,CMU_17,LS_2843_152918_0083_SWT_LS_374_180299_0004_tChange_6124_ms_rstamp_6630_ms_flag_1_lid_CMU_17,506.0000,3.6602,1.8375,1.5864,1.3360,1.7202,2.7207,1.6629,2.3717,1.8789
5,CMU_17,LS_2843_152918_0088_SWT_LS_374_180299_0037_tChange_6702_ms_rstamp_7240_ms_flag_1_lid_CMU_17,538.0000,2.1910,1.8176,3.1107,2.2222,2.4263,2.0945,1.6552,2.8914,0.8051
5,CMU_17,LS_2843_152918_0089_SWT_LS_7447_91187_0027_tChange_6837_ms_rstamp_7400_ms_flag_1_lid_CMU_17,563.0000,1.0160,2.9104,3.5164,4.6407,3.8499,2.0524,1.8371,4.1033,3.7585
5,CMU_17,LS_2843_152918_0096_SWT_LS_7505_83618_0005_tChange_5821_ms_rstamp_6502_ms_flag_1_lid_CMU_17,681.0000,1.0881,2.9234,1.5631,2.7951,1.6517,2.0291,0.1204,2.3311,1.9849
5,CMU_17,LS_2843_152918_0100_SWT_LS_5456_62014_0012_tChange_5549_ms_rstamp_5955_ms_flag_1_lid_CMU_17,406.0000,2.2163,2.6137,5.1274,2.3836,5.7878,2.7662,1.2951,3.7337,1.7832
5,CMU_17,LS_2843_152918_0103_SWT_LS_5456_62043_0022_tChange_7301_ms_rstamp_7779_ms_flag_1_lid_CMU_17,478.0000,0.1395,1.9451,2.5234,2.3235,3.2984,1.6379,3.4363,1.6766,1.0340
5,CMU_17,LS_2843_152918_0106_SWT_LS_7505_83618_0016_tChange_5674_ms_rstamp_6342_ms_flag_1_lid_CMU_17,668.0000,0.5608,1.8376,0.9696,1.8534,2.1867,2.2268,1.4107,1.5406,0.4820
5,CMU_17,LS_2843_152918_0113_SWT_LS_5456_62014_0017_tChange_5560_ms_rstamp_6046_ms_flag_1_lid_CMU_17,486.0000,2.9608,2.9108,3.6320,4.2529,3.6131,2.6437,2.0137,2.9991,1.0943
5,CMU_17,LS_374_180298_0002_SWT_LS_5456_62043_0002_tChange_5408_ms_rstamp_5815_ms_flag_1_lid_CMU_17,407.0000,0.3166,3.2195,2.7922,3.2114,1.9003,3.0363,0.7305,1.1919,1.3251
5,CMU_17,LS_374_180298_0005_SWT_LS_7505_83618_0005_tChange_6027_ms_rstamp_6622_ms_flag_1_lid_CMU_17,595.0000,0.8622,2.0950,2.1314,2.2160,1.9747,2.3002,0.9020,3.0603,1.3689
5,CMU_17,LS_374_180298_0007_SWT_LS_7505_83618_0015_tChange_6408_ms_rstamp_7659_ms_flag_1_lid_CMU_17,1251.0000,1.8384,2.7643,1.7687,2.8428,1.4478,0.7873,0.0496,1.9216,2.5734
5,CMU_17,LS_374_180298_0008_SWT_LS_7447_91187_0036_tChange_6568_ms_rstamp_6964_ms_flag_1_lid_CMU_17,396.0000,0.3551,4.2654,2.2957,2.7686,2.3213,4.6947,0.2284,2.0650,1.7943
5,CMU_17,LS_374_180298_0009_SWT_LS_7447_91187_0009_tChange_7335_ms_rstamp_7830_ms_flag_1_lid_CMU_17,495.0000,1.4067,3.4012,3.3348,3.8270,2.8482,1.5163,1.1912,4.2049,4.1102
5,CMU_17,LS_374_180298_0011_SWT_LS_2843_152918_0113_tChange_6006_ms_rstamp_6471_ms_flag_1_lid_CMU_17,465.0000,1.3125,4.8156,1.4460,4.4228,1.3053,1.4251,0.6566,2.4426,3.1798
5,CMU_17,LS_374_180298_0012_SWT_LS_5456_62014_0012_tChange_9088_ms_rstamp_9780_ms_flag_1_lid_CMU_17,692.0000,0.4132,2.3055,4.8455,2.7368,3.6732,1.5609,1.9182,2.9461,2.1957
5,CMU_17,LS_374_180298_0018_SWT_LS_7447_91187_0005_tChange_5732_ms_rstamp_6291_ms_flag_1_lid_CMU_17,559.0000,1.1392,4.0228,2.2192,2.8615,2.1917,2.3481,1.6481,1.4100,1.0435
5,CMU_17,LS_374_180298_0020_SWT_LS_5456_58161_0003_tChange_6092_ms_rstamp_6596_ms_flag_1_lid_CMU_17,504.0000,2.1676,3.0039,4.2837,3.8596,3.1660,3.7755,1.3959,2.7569,1.8981
5,CMU_17,LS_374_180298_0022_SWT_LS_7505_258958_0035_tChange_5749_ms_rstamp_6487_ms_flag_1_lid_CMU_17,738.0000,0.0876,3.6213,0.9807,2.8354,3.8346,1.4588,0.9504,1.3115,1.0191
5,CMU_17,LS_374_180298_0028_SWT_LS_2843_152918_0058_tChange_5627_ms_rstamp_6063_ms_flag_1_lid_CMU_17,436.0000,0.3000,1.9468,1.3865,2.0881,2.9694,1.5805,3.0683,1.0218,0.9114
5,CMU_17,LS_374_180298_0033_SWT_LS_7505_83618_0007_tChange_7213_ms_rstamp_7565_ms_flag_1_lid_CMU_17,352.0000,0.8068,3.7721,1.8858,3.1940,3.7883,2.1727,2.0174,2.2920,1.8637
5,CMU_17,LS_374_180298_0040_SWT_LS_2843_152918_0103_tChange_8598_ms_rstamp_9088_ms_flag_1_lid_CMU_17,490.0000,2.5294,3.3835,1.3477,3.1782,0.9633,1.8004,0.0985,1.8056,1.3358
5,CMU_17,LS_374_180298_0042_SWT_LS_5456_58161_0022_tChange_5267_ms_rstamp_5690_ms_flag_1_lid_CMU_17,423.0000,0.0887,3.7890,3.8312,4.1409,4.0754,2.9696,4.2518,1.7259,2.4285
5,CMU_17,LS_374_180298_0044_SWT_LS_7505_258964_0019_tChange_6168_ms_rstamp_6862_ms_flag_1_lid_CMU_17,694.0000,1.2660,3.2049,4.5146,3.2230,1.4469,2.4696,2.4081,4.0529,2.4635
5,CMU_17,LS_374_180298_0049_SWT_LS_5456_62014_0017_tChange_5982_ms_rstamp_6463_ms_flag_1_lid_CMU_17,481.0000,2.1729,3.0302,2.7974,4.2548,3.0434,2.6513,1.8871,2.6000,2.7082
5,CMU_17,LS_374_180298_0050_SWT_LS_5456_62014_0011_tChange_5219_ms_rstamp_5692_ms_flag_1_lid_CMU_17,473.0000,0.0595,3.0886,2.6028,3.6903,4.2146,1.5811,3.3615,1.2094,0.9232
5,CMU_17,LS_374_180298_0054_SWT_LS_5456_62043_0017_tChange_7578_ms_rstamp_7994_ms_flag_1_lid_CMU_17,416.0000,0.8528,3.8595,2.2877,3.6363,4.2443,2.8078,2.8167,2.9921,2.8054
5,CMU_17,LS_374_180298_0055_SWT_LS_2843_152918_0100_tChange_9911_ms_rstamp_10400_ms_flag_1_lid_CMU_17,489.0000,1.1070,2.1355,1.2487,3.1656,3.0332,1.3439,1.0269,2.0668,1.2018
5,CMU_17,LS_374_180298_0060_SWT_LS_7447_91187_0030_tChange_5612_ms_rstamp_5941_ms_flag_1_lid_CMU_17,329.0000,1.2028,3.6116,4.7246,3.2492,4.1712,3.7031,1.5675,2.3534,1.3686
5,CMU_17,LS_374_180299_0006_SWT_LS_2843_152918_0016_tChange_5513_ms_rstamp_5983_ms_flag_1_lid_CMU_17,470.0000,0.5911,2.7878,1.1494,3.5223,1.7660,2.2737,1.4773,1.0589,0.9903
5,CMU_17,LS_374_180299_0009_SWT_LS_7505_83618_0010_tChange_6219_ms_rstamp_6840_ms_flag_1_lid_CMU_17,621.0000,1.3045,1.9012,1.6789,2.6384,3.3958,1.2720,0.7388,2.8314,2.5666
5,CMU_17,LS_374_180299_0011_SWT_LS_7447_91187_0027_tChange_6487_ms_rstamp_6926_ms_flag_1_lid_CMU_17,439.0000,1.4151,3.9762,3.0568,4.3391,4.1489,2.2350,1.9786,3.1489,3.4323
5,CMU_17,LS_374_180299_0013_SWT_LS_7505_83618_0016_tChange_5607_ms_rstamp_6034_ms_flag_1_lid_CMU_17,427.0000,2.0572,1.6811,1.2388,2.6607,4.1051,2.8288,3.0053,0.5982,0.7348
5,CMU_17,LS_374_180299_0019_SWT_LS_7447_91187_0061_tChange_5557_ms_rstamp_6086_ms_flag_1_lid_CMU_17,529.0000,1.2173,2.4174,1.8169,3.1639,2.0428,1.5329,0.3329,2.8456,3.1779
5,CMU_17,LS_374_180299_0021_SWT_LS_2843_152918_0023_tChange_6163_ms_rstamp_6513_ms_flag_1_lid_CMU_17,350.0000,0.6232,3.3927,1.0625,3.4850,5.0114,2.8081,3.5431,1.8192,2.8422
5,CMU_17,LS_374_180299_0022_SWT_LS_2843_152918_0028_tChange_5577_ms_rstamp_6051_ms_flag_1_lid_CMU_17,474.0000,1.1257,4.1731,1.5846,3.6156,1.9709,1.2458,0.8758,2.7823,3.1596
5,CMU_17,LS_374_180299_0024_SWT_LS_7505_83618_0024_tChange_5886_ms_rstamp_6499_ms_flag_1_lid_CMU_17,613.0000,0.7133,4.9748,1.8514,5.0034,1.2650,2.3972,0.8064,2.6088,1.8826
5,CMU_17,LS_374_180299_0030_SWT_LS_7447_91186_0038_tChange_6473_ms_rstamp_7072_ms_flag_1_lid_CMU_17,599.0000,1.1279,2.5706,1.0663,1.4811,2.1996,2.7845,2.1355,1.9276,1.3976
5,CMU_17,LS_374_180299_0031_SWT_LS_5456_62043_0022_tChange_5721_ms_rstamp_6154_ms_flag_1_lid_CMU_17,433.0000,1.3620,3.9960,3.1886,4.1148,3.8910,2.2513,0.5322,3.9509,4.0194
5,CMU_17,LS_374_180299_0038_SWT_LS_2843_152918_0026_tChange_6462_ms_rstamp_7025_ms_flag_1_lid_CMU_17,563.0000,0.5191,2.3092,1.0313,2.1067,1.5782,1.9831,2.1662,1.3472,0.8305
5,CMU_17,LS_374_180299_0045_SWT_LS_7447_91187_0057_tChange_6089_ms_rstamp_6516_ms_flag_1_lid_CMU_17,427.0000,0.4793,3.7508,2.1673,3.9796,2.5287,2.6812,2.7228,3.6616,2.2037
5,CMU_17,LS_5456_24741_0006_SWT_LS_7447_91187_0061_tChange_5824_ms_rstamp_6696_ms_flag_1_lid_CMU_17,872.0000,0.2484,4.4098,1.1346,4.5821,1.9859,0.7723,0.9672,2.7500,3.5255
5,CMU_17,LS_5456_24741_0008_SWT_LS_7505_83618_0015_tChange_5678_ms_rstamp_6096_ms_flag_1_lid_CMU_17,418.0000,3.0100,3.6923,2.6916,3.2308,3.2018,2.1238,1.5124,2.4524,2.2796
5,CMU_17,LS_5456_24741_0009_SWT_LS_7447_91187_0036_tChange_6219_ms_rstamp_6801_ms_flag_1_lid_CMU_17,582.0000,0.3998,4.1932,1.4564,2.4040,2.1450,4.1614,1.1243,1.9194,1.2400
5,CMU_17,LS_5456_24741_0012_SWT_LS_374_180299_0004_tChange_6156_ms_rstamp_6687_ms_flag_1_lid_CMU_17,531.0000,3.5202,1.7853,1.6634,1.3831,2.3049,1.9740,1.9362,1.2888,0.5897
5,CMU_17,LS_5456_24741_0013_SWT_LS_374_180298_0059_tChange_6023_ms_rstamp_6521_ms_flag_1_lid_CMU_17,498.0000,1.4606,2.2550,2.1809,3.1800,1.4000,2.8269,0.9506,0.1940,0.4885
5,CMU_17,LS_5456_24741_0019_SWT_LS_7447_91186_0038_tChange_6417_ms_rstamp_6968_ms_flag_1_lid_CMU_17,551.0000,0.2906,1.7094,0.9090,1.3199,1.6601,2.4938,0.2807,1.5912,0.8052
5,CMU_17,LS_5456_58161_0000_SWT_LS_374_180299_0033_tChange_6312_ms_rstamp_6807_ms_flag_1_lid_CMU_17,495.0000,0.8737,5.0813,2.0569,5.2969,3.0432,2.6562,2.1564,1.6745,2.3797
5,CMU_17,LS_5456_58161_0003_SWT_LS_2843_152918_0028_tChange_7787_ms_rstamp_8240_ms_flag_1_lid_CMU_17,453.0000,1.1959,3.6123,2.7369,4.2340,2.0005,2.4951,0.9932,1.9138,2.5918
5,CMU_17,LS_5456_58161_0009_SWT_LS_374_180299_0037_tChange_5767_ms_rstamp_6209_ms_flag_1_lid_CMU_17,442.0000,0.6063,3.6280,1.5245,3.6009,3.2336,3.0416,3.3531,1.9313,0.8672
5,CMU_17,LS_5456_58161_0017_SWT_LS_7505_258958_0035_tChange_5889_ms_rstamp_6748_ms_flag_1_lid_CMU_17,859.0000,0.6657,1.4978,3.9327,1.9066,2.7006,2.4285,0.1908,1.8067,0.8855
5,CMU_17,LS_5456_58161_0021_SWT_LS_7505_83618_0024_tChange_5946_ms_rstamp_6429_ms_flag_1_lid_CMU_17,483.0000,0.1307,1.8722,1.4830,2.1811,1.4463,2.9442,1.2945,1.3914,0.8606
5,CMU_17,LS_5456_58161_0022_SWT_LS_2843_152918_0058_tChange_5574_ms_rstamp_6137_ms_flag_1_lid_CMU_17,563.0000,0.5131,4.6356,1.3048,4.0425,2.0367,1.1932,0.8938,2.4544,2.9812
5,CMU_17,LS_5456_58161_0027_SWT_LS_374_180298_0015_tChange_5490_ms_rstamp_5998_ms_flag_1_lid_CMU_17,508.0000,1.9257,3.7421,1.8126,4.0462,2.6975,3.5662,1.9634,2.3007,1.7262
5,CMU_17,LS_5456_62014_0000_SWT_LS_7447_91187_0027_tChange_5367_ms_rstamp_5926_ms_flag_1_lid_CMU_17,559.0000,2.4905,6.1488,3.9366,7.9352,3.2483,2.6886,2.0404,6.3313,6.5501
5,CMU_17,LS_5456_62014_0002_SWT_LS_374_180299_0042_tChange_5944_ms_rstamp_6488_ms_flag_1_lid_CMU_17,544.0000,2.1799,3.9682,0.9075,3.6058,2.2313,2.4517,2.4286,1.7626,1.9438
5,CMU_17,LS_5456_62014_0011_SWT_LS_2843_152918_0026_tChange_7036_ms_rstamp_7495_ms_flag_1_lid_CMU_17,459.0000,0.0008,3.3095,1.4845,3.5480,2.4180,2.3716,1.0595,0.8573,1.0311
