ID,SUB_ID,FILE_ID,RT,F0,LSF,MEL,MFCC,MFCC_D1,MFCC_D2,TEMP,PERCP,SPECT
1,CMU_13,LS_2843_152918_0062_SWT_LS_7447_91187_0057_tChange_6003_ms_rstamp_6632_ms_flag_1_lid_CMU_13,629.0000,0.7656,5.1407,2.1772,3.6879,1.3456,2.5562,0.0878,4.4594,1.2202
1,CMU_13,LS_2843_152918_0068_SWT_LS_374_180298_0010_tChange_5820_ms_rstamp_6598_ms_flag_1_lid_CMU_13,778.0000,1.8707,3.0605,1.9899,2.0238,1.2830,0.8933,1.6647,2.2721,1.6510
1,CMU_13,LS_2843_152918_0083_SWT_LS_374_180299_0004_tChange_6124_ms_rstamp_6777_ms_flag_1_lid_CMU_13,653.0000,4.1949,1.7551,1.6893,1.1946,1.8189,0.6935,0.5796,2.4128,1.1629
1,CMU_13,LS_2843_152918_0088_SWT_LS_374_180299_0037_tChange_6702_ms_rstamp_7098_ms_flag_1_lid_CMU_13,396.0000,1.7650,2.8627,3.0115,1.8504,3.2312,1.4571,2.0678,2.4507,1.0856
1,CMU_13,LS_2843_152918_0089_SWT_LS_7447_91187_0027_tChange_6837_ms_rstamp_7213_ms_flag_1_lid_CMU_13,376.0000,0.4732,3.4873,3.3415,3.8658,3.3830,2.8514,2.5538,3.8839,3.5849
1,CMU_13,LS_2843_152918_0096_SWT_LS_7505_83618_0005_tChange_5821_ms_rstamp_6469_ms_flag_1_lid_CMU_13,648.0000,0.8182,3.4739,1.6604,2.7548,1.7527,1.7234,0.7574,2.4114,2.3871
1,CMU_13,LS_2843_152918_0100_SWT_LS_5456_62014_0012_tChange_5549_ms_rstamp_5883_ms_flag_1_lid_CMU_13,334.0000,1.6355,2.6032,5.2023,2.2565,4.2913,2.5015,3.0917,2.5607,0.9195
1,CMU_13,LS_2843_152918_0103_SWT_LS_5456_62043_0022_tChange_7301_ms_rstamp_8127_ms_flag_1_lid_CMU_13,826.0000,0.9428,2.0782,3.0165,2.2248,0.7589,1.0585,0.2732,2.5454,0.6585
1,CMU_13,LS_2843_152918_0106_SWT_LS_7505_83618_0016_tChange_5674_ms_rstamp_5995_ms_flag_1_lid_CMU_13,321.0000,1.2751,4.3016,0.8992,4.1776,4.0160,2.0196,2.1876,2.6275,1.8540
1,CMU_13,LS_2843_152918_0113_SWT_LS_5456_62014_0017_tChange_5560_ms_rstamp_5924_ms_flag_1_lid_CMU_13,364.0000,2.5788,3.9136,2.9366,4.0170,4.2100,2.0082,2.7555,2.3975,0.8794
1,CMU_13,LS_374_180298_0002_SWT_LS_5456_62043_0002_tChange_5408_ms_rstamp_5852_ms_flag_1_lid_CMU_13,444.0000,1.5418,3.1192,2.3375,2.5709,0.8574,2.4701,0.3748,0.5175,1.1684
1,CMU_13,LS_374_180298_0005_SWT_LS_7505_83618_0005_tChange_6027_ms_rstamp_6405_ms_flag_1_lid_CMU_13,378.0000,0.2348,3.0896,2.0279,2.6403,3.5434,2.5129,2.2723,2.2029,1.1722
1,CMU_13,LS_374_180298_0008_SWT_LS_7447_91187_0036_tChange_6568_ms_rstamp_6853_ms_flag_1_lid_CMU_13,285.0000,0.1733,3.6709,3.2944,3.8421,2.8544,4.5099,3.4402,3.9544,4.2946
1,CMU_13,LS_374_180298_0009_SWT_LS_7447_91187_0009_tChange_7335_ms_rstamp_7980_ms_flag_1_lid_CMU_13,645.0000,1.2263,4.2507,2.9633,4.3419,0.7000,1.2484,0.2187,4.5521,4.7191
1,CMU_13,LS_374_180298_0011_SWT_LS_2843_152918_0113_tChange_6006_ms_rstamp_6488_ms_flag_1_lid_CMU_13,482.0000,2.0236,4.0593,1.5575,3.4199,0.9376,0.6574,0.2847,2.4090,2.8096
1,CMU_13,LS_374_180298_0012_SWT_LS_5456_62014_0012_tChange_9088_ms_rstamp_9530_ms_flag_1_lid_CMU_13,442.0000,0.3831,1.7297,4.5971,2.1450,4.2454,0.7610,0.8454,2.6597,1.7012
1,CMU_13,LS_374_180298_0018_SWT_LS_7447_91187_0005_tChange_5732_ms_rstamp_6031_ms_flag_1_lid_CMU_13,299.0000,0.3268,3.3577,4.0298,3.1884,1.4181,5.3242,1.2815,3.6571,2.6884
1,CMU_13,LS_374_180298_0020_SWT_LS_5456_58161_0003_tChange_6092_ms_rstamp_6358_ms_flag_1_lid_CMU_13,266.0000,0.4260,3.5066,3.4700,3.1449,5.2389,1.1262,4.2591,1.2966,0.8365
1,CMU_13,LS_374_180298_0022_SWT_LS_7505_258958_0035_tChange_5749_ms_rstamp_6869_ms_flag_1_lid_CMU_13,1120.0000,1.0661,2.8703,0.8412,2.9063,1.8396,1.6376,0.5579,2.3114,1.8648
1,CMU_13,LS_374_180298_0028_SWT_LS_2843_152918_0058_tChange_5627_ms_rstamp_6018_ms_flag_1_lid_CMU_13,391.0000,1.5513,2.1967,1.2982,2.1922,2.5151,1.1470,3.1104,0.3902,1.1416
1,CMU_13,LS_374_180298_0033_SWT_LS_7505_83618_0007_tChange_7213_ms_rstamp_7636_ms_flag_1_lid_CMU_13,423.0000,0.0485,2.9761,1.9458,2.2012,1.4467,2.9295,1.7122,3.4532,1.8825
1,CMU_13,LS_374_180298_0040_SWT_LS_2843_152918_0103_tChange_8598_ms_rstamp_9207_ms_flag_1_lid_CMU_13,609.0000,2.3814,3.0002,1.0136,2.8560,1.7134,2.2023,0.9111,1.8916,2.0763
1,CMU_13,LS_374_180298_0042_SWT_LS_5456_58161_0022_tChange_5267_ms_rstamp_5949_ms_flag_1_lid_CMU_13,682.0000,1.4267,3.3558,4.0632,3.1694,2.9716,0.4788,2.4955,2.3994,1.1197
1,CMU_13,LS_374_180298_0044_SWT_LS_7505_258964_0019_tChange_6168_ms_rstamp_6568_ms_flag_1_lid_CMU_13,400.0000,1.1711,1.9376,3.5265,2.3894,1.9830,2.2855,3.6359,2.7447,1.3983
1,CMU_13,LS_374_180298_0049_SWT_LS_5456_62014_0017_tChange_5982_ms_rstamp_6482_ms_flag_1_lid_CMU_13,500.0000,2.1802,3.1800,3.3951,3.9863,2.7279,2.4005,2.0539,2.4520,1.9811
1,CMU_13,LS_374_180298_0050_SWT_LS_5456_62014_0011_tChange_5219_ms_rstamp_5625_ms_flag_1_lid_CMU_13,406.0000,0.9299,2.2189,2.7054,2.5609,3.7004,1.6161,0.8885,1.4665,1.1775
1,CMU_13,LS_374_180298_0054_SWT_LS_5456_62043_0017_tChange_7578_ms_rstamp_8049_ms_flag_1_lid_CMU_13,471.0000,2.1200,2.8499,2.3312,3.4461,2.6287,1.9616,2.0097,1.6775,1.6023
1,CMU_13,LS_374_180298_0055_SWT_LS_2843_152918_0100_tChange_9911_ms_rstamp_10538_ms_flag_1_lid_CMU_13,627.0000,1.3151,3.7306,1.1590,4.2428,0.6305,3.0617,0.1512,1.9998,2.2137
1,CMU_13,LS_374_180298_0060_SWT_LS_7447_91187_0030_tChange_5612_ms_rstamp_6039_ms_flag_1_lid_CMU_13,427.0000,1.8253,3.4264,4.0270,2.7298,1.0901,2.4357,0.5465,2.2661,0.8212
1,CMU_13,LS_374_180299_0006_SWT_LS_2843_152918_0016_tChange_5513_ms_rstamp_6079_ms_flag_1_lid_CMU_13,566.0000,0.0333,2.1145,0.5666,2.7529,1.5745,0.6729,1.6569,0.9511,1.4530
1,CMU_13,LS_374_180299_0009_SWT_LS_7505_83618_0010_tChange_6219_ms_rstamp_6828_ms_flag_1_lid_CMU_13,609.0000,1.4630,1.9394,1.6565,2.7016,2.3672,1.7277,0.6756,2.9096,2.4940
1,CMU_13,LS_374_180299_0011_SWT_LS_7447_91187_0027_tChange_6487_ms_rstamp_6809_ms_flag_1_lid_CMU_13,322.0000,1.6309,5.0046,3.0866,4.0911,3.3488,4.1830,1.2202,3.1477,2.6068
1,CMU_13,LS_374_180299_0013_SWT_LS_7505_83618_0016_tChange_5607_ms_rstamp_5932_ms_flag_1_lid_CMU_13,325.0000,2.3694,3.9734,2.0027,5.2631,3.3905,1.5063,2.0858,1.5961,1.9718
1,CMU_13,LS_374_180299_0019_SWT_LS_7447_91187_0061_tChange_5557_ms_rstamp_5840_ms_flag_1_lid_CMU_13,283.0000,1.0761,3.0270,2.5863,3.6072,3.6730,2.1831,1.6875,2.7004,3.6569
1,CMU_13,LS_374_180299_0021_SWT_LS_2843_152918_0023_tChange_6163_ms_rstamp_6543_ms_flag_1_lid_CMU_13,380.0000,0.9979,3.9169,1.2515,4.0774,3.3029,1.8717,2.4809,2.3368,3.3203
1,CMU_13,LS_374_180299_0022_SWT_LS_2843_152918_0028_tChange_5577_ms_rstamp_5942_ms_flag_1_lid_CMU_13,365.0000,1.1517,2.8006,1.9352,2.1550,2.3693,1.5614,0.2978,2.5010,1.8289
1,CMU_13,LS_374_180299_0024_SWT_LS_7505_83618_0024_tChange_5886_ms_rstamp_6623_ms_flag_1_lid_CMU_13,737.0000,0.4670,4.3513,2.1445,4.5618,1.7687,1.7842,2.3530,2.7492,1.5957
1,CMU_13,LS_374_180299_0030_SWT_LS_7447_91186_0038_tChange_6473_ms_rstamp_7022_ms_flag_1_lid_CMU_13,549.0000,0.4712,2.9859,1.6517,2.0992,1.3028,1.8869,0.2229,3.0433,2.2759
1,CMU_13,LS_374_180299_0031_SWT_LS_5456_62043_0022_tChange_5721_ms_rstamp_6187_ms_flag_1_lid_CMU_13,466.0000,0.2662,2.2578,2.6121,2.7026,2.0715,1.2930,2.6719,1.5422,1.4208
1,CMU_13,LS_374_180299_0038_SWT_LS_2843_152918_0026_tChange_6462_ms_rstamp_6908_ms_flag_1_lid_CMU_13,446.0000,0.5087,2.2663,1.1060,2.0194,2.6422,1.0509,1.7767,1.0657,1.4113
1,CMU_13,LS_374_180299_0045_SWT_LS_7447_91187_0057_tChange_6089_ms_rstamp_6702_ms_flag_1_lid_CMU_13,613.0000,0.1928,4.6808,2.4395,4.4526,1.6101,1.5485,0.3299,4.1068,1.6353
1,CMU_13,LS_5456_24741_0006_SWT_LS_7447_91187_0061_tChange_5824_ms_rstamp_6121_ms_flag_1_lid_CMU_13,297.0000,0.2230,4.4169,1.6524,5.2462,3.4486,2.5886,1.5777,2.3580,3.3813
1,CMU_13,LS_5456_24741_0008_SWT_LS_7505_83618_0015_tChange_5678_ms_rstamp_6004_ms_flag_1_lid_CMU_13,326.0000,2.6971,2.9097,2.3175,2.3535,2.0605,1.7694,0.1226,1.7627,1.5841
1,CMU_13,LS_5456_24741_0009_SWT_LS_7447_91187_0036_tChange_6219_ms_rstamp_6512_ms_flag_1_lid_CMU_13,293.0000,0.8825,3.4811,2.5514,3.7575,2.7607,5.0031,2.4652,3.3391,3.3871
1,CMU_13,LS_5456_24741_0012_SWT_LS_374_180299_0004_tChange_6156_ms_rstamp_6640_ms_flag_1_lid_CMU_13,484.0000,2.9162,1.0699,1.6494,1.8297,1.7966,2.3934,1.2052,0.9746,1.6927
1,CMU_13,LS_5456_24741_0013_SWT_LS_374_180298_0059_tChange_6023_ms_rstamp_6563_ms_flag_1_lid_CMU_13,540.0000,1.5024,2.2809,2.1003,2.8447,0.7623,1.4017,0.2057,0.5505,0.3847
1,CMU_13,LS_5456_24741_0019_SWT_LS_7447_91186_0038_tChange_6417_ms_rstamp_6760_ms_flag_1_lid_CMU_13,343.0000,0.4768,1.5444,0.6967,1.6727,0.9732,2.7442,0.3144,1.3654,0.5494
1,CMU_13,LS_5456_58161_0000_SWT_LS_374_180299_0033_tChange_6312_ms_rstamp_6956_ms_flag_1_lid_CMU_13,644.0000,0.3887,4.4911,1.2617,3.9924,1.0619,1.6189,0.2761,0.6357,1.2124
1,CMU_13,LS_5456_58161_0003_SWT_LS_2843_152918_0028_tChange_7787_ms_rstamp_8442_ms_flag_1_lid_CMU_13,655.0000,0.6851,3.0532,1.9155,2.6499,1.5113,1.1638,1.2295,1.4045,1.7090
1,CMU_13,LS_5456_58161_0009_SWT_LS_374_180299_0037_tChange_5767_ms_rstamp_6140_ms_flag_1_lid_CMU_13,373.0000,0.4375,3.1304,1.4161,3.1020,3.1824,1.3676,2.5766,1.0009,1.4201
1,CMU_13,LS_5456_58161_0017_SWT_LS_7505_258958_0035_tChange_5889_ms_rstamp_6702_ms_flag_1_lid_CMU_13,813.0000,0.6958,2.2233,3.7787,2.1834,2.5051,1.4630,0.3268,2.4733,1.2621
1,CMU_13,LS_5456_58161_0021_SWT_LS_7505_83618_0024_tChange_5946_ms_rstamp_6348_ms_flag_1_lid_CMU_13,402.0000,0.5891,2.3099,1.6634,2.2475,2.3477,2.0287,0.3926,1.5555,0.6372
1,CMU_13,LS_5456_58161_0027_SWT_LS_374_180298_0015_tChange_5490_ms_rstamp_5861_ms_flag_1_lid_CMU_13,371.0000,2.6800,6.2409,2.4776,5.2879,2.4998,2.6527,1.6367,2.7525,3.1061
1,CMU_13,LS_5456_62014_0000_SWT_LS_7447_91187_0027_tChange_5367_ms_rstamp_6010_ms_flag_1_lid_CMU_13,643.0000,1.2456,3.9122,2.5080,5.1301,1.1405,2.3586,0.2699,3.9109,4.4139
1,CMU_13,LS_5456_62014_0002_SWT_LS_374_180299_0042_tChange_5944_ms_rstamp_6283_ms_flag_1_lid_CMU_13,339.0000,2.2422,3.7071,1.2213,3.1780,1.2052,2.4162,0.1746,2.0905,1.7923
1,CMU_13,LS_5456_62014_0011_SWT_LS_2843_152918_0026_tChange_7036_ms_rstamp_7482_ms_flag_1_lid_CMU_13,446.0000,0.0329,3.4433,1.5852,3.5574,2.5769,1.4197,1.6826,0.7956,0.7512
1,CMU_13,LS_5456_62014_0012_SWT_LS_2843_152918_0100_tChange_5447_ms_rstamp_5862_ms_flag_1_lid_CMU_13,415.0000,0.3706,2.9832,1.7389,3.5036,3.0306,1.3609,1.4405,1.0200,0.7056
1,CMU_13,LS_5456_62014_0017_SWT_LS_2843_152918_0113_tChange_6419_ms_rstamp_6787_ms_flag_1_lid_CMU_13,368.0000,1.4057,4.2918,1.5356,3.1289,1.3257,4.7960,0.6725,1.5041,1.8212
1,CMU_13,LS_5456_62043_0000_SWT_LS_7505_83618_0005_tChange_5873_ms_rstamp_6468_ms_flag_1_lid_CMU_13,595.0000,1.8759,1.7606,1.2654,1.7481,1.8946,1.6582,1.1818,1.2417,1.0135
1,CMU_13,LS_5456_62043_0002_SWT_LS_2843_152918_0023_tChange_5274_ms_rstamp_5619_ms_flag_1_lid_CMU_13,345.0000,0.0331,5.1165,1.0051,5.2636,3.9999,1.7230,3.2056,2.7883,3.8885
1,CMU_13,LS_5456_62043_0009_SWT_LS_7505_258964_0019_tChange_5557_ms_rstamp_6341_ms_flag_1_lid_CMU_13,784.0000,1.9086,2.6880,3.4656,2.7054,1.3926,1.2497,1.4567,3.2538,1.8609
1,CMU_13,LS_5456_62043_0014_SWT_LS_7447_91187_0030_tChange_5678_ms_rstamp_6059_ms_flag_1_lid_CMU_13,381.0000,0.1125,3.1743,3.3320,2.1342,2.2107,4.4958,0.1783,2.7639,1.5650
1,CMU_13,LS_5456_62043_0021_SWT_LS_7505_83618_0007_tChange_5578_ms_rstamp_6414_ms_flag_1_lid_CMU_13,836.0000,1.1334,1.6329,0.8135,1.4922,1.1906,0.6072,1.0597,1.5570,1.4601
1,CMU_13,LS_5456_62043_0022_SWT_LS_2843_152918_0103_tChange_7259_ms_rstamp_7633_ms_flag_1_lid_CMU_13,374.0000,0.1730,3.4907,0.8391,3.3423,1.8237,2.5022,0.3159,2.0823,2.6327
1,CMU_13,LS_5456_62043_0023_SWT_LS_7447_91187_0009_tChange_5226_ms_rstamp_5606_ms_flag_1_lid_CMU_13,380.0000,1.2352,3.9489,2.9327,4.8708,3.1221,1.5063,4.1171,4.8190,4.7559
1,CMU_13,LS_5456_62043_0025_SWT_LS_374_180298_0010_tChange_6165_ms_rstamp_6756_ms_flag_1_lid_CMU_13,591.0000,1.2737,3.7792,1.2487,2.9436,1.3854,1.0121,0.6649,1.6919,1.9228
1,CMU_13,LS_5456_62043_0028_SWT_LS_7447_91187_0005_tChange_5587_ms_rstamp_6235_ms_flag_1_lid_CMU_13,648.0000,1.7274,2.4385,2.0736,3.0434,2.0524,0.6341,1.5683,3.1509,2.5561
1,CMU_13,LS_5456_62043_0029_SWT_LS_374_180298_0037_tChange_5271_ms_rstamp_5997_ms_flag_1_lid_CMU_13,726.0000,2.7457,2.9446,1.2808,3.1709,1.7555,1.4643,0.9358,1.5507,1.8742
1,CMU_13,LS_5456_62043_0030_SWT_LS_7447_91187_0057_tChange_6657_ms_rstamp_7274_ms_flag_1_lid_CMU_13,617.0000,0.7334,3.8459,1.9795,3.0221,1.7627,1.7466,0.2325,3.9996,1.4950
1,CMU_13,LS_5456_62043_0032_SWT_LS_7505_83618_0010_tChange_6385_ms_rstamp_6643_ms_flag_1_lid_CMU_13,258.0000,2.4662,2.9907,1.4572,2.1581,3.0331,3.0760,2.2983,1.9918,1.8745
1,CMU_13,LS_5456_62043_0035_SWT_LS_7505_83618_0016_tChange_6261_ms_rstamp_6957_ms_flag_1_lid_CMU_13,696.0000,1.8365,0.8946,1.1539,1.2087,1.7814,0.7853,1.3109,0.5111,0.2983
1,CMU_13,LS_7447_91186_0007_SWT_LS_374_180298_0010_tChange_5588_ms_rstamp_6141_ms_flag_1_lid_CMU_13,553.0000,1.1916,3.0624,2.3999,2.1041,0.7040,3.2959,0.2438,1.3843,1.5902
1,CMU_13,LS_7447_91186_0009_SWT_LS_374_180299_0033_tChange_5901_ms_rstamp_6329_ms_flag_1_lid_CMU_13,428.0000,0.6615,4.5571,1.4848,4.7454,3.0763,2.0887,1.3048,4.3915,4.1545
1,CMU_13,LS_7447_91186_0011_SWT_LS_374_180298_0059_tChange_5613_ms_rstamp_6037_ms_flag_1_lid_CMU_13,424.0000,2.6616,2.9180,3.0222,3.3562,2.3419,1.8482,0.1001,0.8654,0.8507
1,CMU_13,LS_7447_91186_0012_SWT_LS_2843_152918_0026_tChange_5818_ms_rstamp_6378_ms_flag_1_lid_CMU_13,560.0000,1.6232,4.7955,1.3793,3.8144,1.4561,1.9207,1.8032,2.2678,1.4082
1,CMU_13,LS_7447_91186_0021_SWT_LS_5456_62043_0002_tChange_6033_ms_rstamp_6394_ms_flag_1_lid_CMU_13,361.0000,1.1585,2.6169,3.2228,2.0063,2.6591,3.6126,0.6757,2.0425,0.8894
1,CMU_13,LS_7447_91186_0025_SWT_LS_2843_152918_0058_tChange_5684_ms_rstamp_6085_ms_flag_1_lid_CMU_13,401.0000,0.3395,3.1059,1.4704,1.9840,2.4833,0.8834,3.1795,2.1847,1.1506
1,CMU_13,LS_7447_91186_0038_SWT_LS_7505_83618_0024_tChange_5740_ms_rstamp_6202_ms_flag_1_lid_CMU_13,462.0000,0.1425,5.2769,1.2665,4.5410,1.8098,1.9931,0.0757,2.1112,2.9522
1,CMU_13,LS_7447_91186_0039_SWT_LS_2843_152918_0028_tChange_5905_ms_rstamp_6403_ms_flag_1_lid_CMU_13,498.0000,0.2537,2.6544,2.0045,2.6990,1.6468,1.5073,0.5308,2.8322,3.2126
1,CMU_13,LS_7447_91186_0040_SWT_LS_5456_62043_0017_tChange_5945_ms_rstamp_6211_ms_flag_1_lid_CMU_13,266.0000,0.9174,2.1848,0.8542,1.5861,4.2755,2.4235,3.1048,0.8445,0.9416
1,CMU_13,LS_7447_91186_0041_SWT_LS_2843_152918_0100_tChange_5531_ms_rstamp_6206_ms_flag_1_lid_CMU_13,675.0000,0.8195,2.2222,1.2713,2.7633,0.8357,1.1244,0.0993,3.1537,0.9815
1,CMU_13,LS_7447_91187_0003_SWT_LS_374_180298_0037_tChange_5259_ms_rstamp_5754_ms_flag_1_lid_CMU_13,495.0000,2.1850,2.6559,2.8727,2.8760,2.3748,1.3716,0.9814,1.8209,1.3770
1,CMU_13,LS_7447_91187_0005_SWT_LS_7505_258958_0035_tChange_8872_ms_rstamp_9550_ms_flag_1_lid_CMU_13,678.0000,0.4838,1.4111,2.0493,2.7488,1.9270,2.7030,0.9349,2.3309,2.6604
1,CMU_13,LS_7447_91187_0007_SWT_LS_5456_62014_0012_tChange_6112_ms_rstamp_6588_ms_flag_1_lid_CMU_13,476.0000,2.4927,2.7000,3.8552,1.5525,4.2720,2.0453,1.4502,2.0126,0.7504
1,CMU_13,LS_7447_91187_0009_SWT_LS_7505_83618_0015_tChange_7703_ms_rstamp_8127_ms_flag_1_lid_CMU_13,424.0000,2.8889,2.8366,2.4398,2.0827,2.2674,1.5912,1.0580,2.3119,1.4084
1,CMU_13,LS_7447_91187_0010_SWT_LS_374_180299_0042_tChange_6411_ms_rstamp_6666_ms_flag_1_lid_CMU_13,255.0000,1.8588,2.5519,1.6653,2.6510,3.5919,2.1507,2.0902,1.3121,2.2794
1,CMU_13,LS_7447_91187_0012_SWT_LS_2843_152918_0016_tChange_5458_ms_rstamp_6094_ms_flag_1_lid_CMU_13,636.0000,0.6462,3.5118,1.6737,3.1858,0.7446,1.2962,0.3726,2.5656,2.1333
1,CMU_13,LS_7447_91187_0014_SWT_LS_2843_152918_0023_tChange_5310_ms_rstamp_5686_ms_flag_1_lid_CMU_13,376.0000,0.6551,4.8839,1.6696,3.9757,3.3828,2.0521,3.0146,2.4327,1.4816
1,CMU_13,LS_7447_91187_0021_SWT_LS_374_180299_0004_tChange_5812_ms_rstamp_6228_ms_flag_1_lid_CMU_13,416.0000,3.2526,2.0815,2.1689,2.5738,1.5012,1.1878,0.4587,1.9183,2.3213
1,CMU_13,LS_7447_91187_0027_SWT_LS_7505_258964_0019_tChange_5835_ms_rstamp_6554_ms_flag_1_lid_CMU_13,719.0000,3.1070,2.9248,2.9652,1.7532,1.3208,1.3417,1.7204,2.3519,0.9956
1,CMU_13,LS_7447_91187_0028_SWT_LS_2843_152918_0113_tChange_5476_ms_rstamp_6015_ms_flag_1_lid_CMU_13,539.0000,0.3344,4.8774,2.5203,5.5399,1.8080,2.1521,1.1502,3.6837,4.5106
1,CMU_13,LS_7447_91187_0029_SWT_LS_5456_62014_0017_tChange_5509_ms_rstamp_6255_ms_flag_1_lid_CMU_13,746.0000,3.5206,1.9760,1.7563,1.8931,2.3583,1.4630,2.1871,0.9449,0.9744
1,CMU_13,LS_7447_91187_0030_SWT_LS_7505_83618_0005_tChange_5579_ms_rstamp_5913_ms_flag_1_lid_CMU_13,334.0000,1.3288,4.8734,2.2549,4.1304,3.2114,2.3311,2.9806,2.9448,2.9755
1,CMU_13,LS_7447_91187_0034_SWT_LS_5456_62043_0022_tChange_5882_ms_rstamp_6516_ms_flag_1_lid_CMU_13,634.0000,1.7485,2.5833,2.6988,1.6544,1.8364,1.1148,0.4808,2.0773,0.9185
1,CMU_13,LS_7447_91187_0036_SWT_LS_7505_83618_0016_tChange_5449_ms_rstamp_5878_ms_flag_1_lid_CMU_13,429.0000,0.9251,2.2610,1.0455,2.1028,3.0613,1.7883,2.5503,1.5455,1.1908
