ID,SUB_ID,FILE_ID,RT,F0,LSF,MEL,MFCC,MFCC_D1,MFCC_D2,TEMP,PERCP,SPECT
1,CMU_13,LS_2843_152918_0025_SWT_LS_7447_91186_0038_tChange_5754_ms_rstamp_6290_ms_flag_1_lid_CMU_13,536.0000,1.2937,2.3353,1.8990,2.0428,1.5646,1.3333,0.1780,3.4517,2.5517
1,CMU_13,LS_2843_152918_0026_SWT_LS_5456_62014_0011_tChange_5528_ms_rstamp_5970_ms_flag_1_lid_CMU_13,442.0000,3.3823,2.1718,3.3420,2.5027,2.7361,1.3797,3.0187,2.6291,1.2689
1,CMU_13,LS_2843_152918_0028_SWT_LS_5456_58161_0003_tChange_5786_ms_rstamp_6320_ms_flag_1_lid_CMU_13,534.0000,3.1103,4.0641,4.8589,4.2293,1.7804,1.8896,0.4743,3.2093,1.9026
1,CMU_13,LS_2843_152918_0029_SWT_LS_7505_258964_0019_tChange_6245_ms_rstamp_6827_ms_flag_1_lid_CMU_13,582.0000,2.8846,2.1799,4.5929,2.0708,1.3705,2.0223,1.7680,4.6225,1.4570
1,CMU_13,LS_2843_152918_0035_SWT_LS_7447_91187_0005_tChange_6415_ms_rstamp_6873_ms_flag_1_lid_CMU_13,458.0000,0.8746,3.7324,2.9429,2.5670,1.0292,3.9742,2.6432,2.9681,1.1865
1,CMU_13,LS_2843_152918_0046_SWT_LS_374_180298_0059_tChange_6271_ms_rstamp_6934_ms_flag_1_lid_CMU_13,663.0000,2.5864,2.9005,2.0231,2.8243,1.6937,0.8119,1.4488,2.1362,1.0321
1,CMU_13,LS_2843_152918_0051_SWT_LS_374_180298_0037_tChange_5631_ms_rstamp_6163_ms_flag_1_lid_CMU_13,532.0000,2.9732,2.5361,1.8664,2.7735,1.2356,1.5192,0.0419,0.9569,1.1528
1,CMU_13,LS_2843_152918_0058_SWT_LS_5456_58161_0022_tChange_6571_ms_rstamp_6924_ms_flag_1_lid_CMU_13,353.0000,2.7490,3.1253,4.7518,3.1019,2.3767,2.5008,0.0293,2.4263,1.4911
1,CMU_13,LS_2843_152918_0060_SWT_LS_7505_83618_0007_tChange_5905_ms_rstamp_6264_ms_flag_1_lid_CMU_13,359.0000,1.0480,2.5669,2.3521,1.6790,3.6538,3.3916,1.4964,3.3404,2.6476
1,CMU_13,LS_2843_152918_0061_SWT_LS_7447_91187_0009_tChange_6039_ms_rstamp_6414_ms_flag_1_lid_CMU_13,375.0000,0.4277,3.3641,2.3443,2.8585,2.9844,1.3210,3.8700,4.4277,3.8723
1,CMU_13,LS_2843_152918_0062_SWT_LS_7447_91187_0057_tChange_6003_ms_rstamp_6632_ms_flag_1_lid_CMU_13,629.0000,0.6400,5.4041,2.2552,3.9103,1.5271,2.3980,0.0117,4.4987,1.2976
1,CMU_13,LS_2843_152918_0068_SWT_LS_374_180298_0010_tChange_5820_ms_rstamp_6598_ms_flag_1_lid_CMU_13,778.0000,1.9161,2.9777,1.9228,1.9368,1.1168,0.7278,1.6497,2.1188,1.6266
1,CMU_13,LS_2843_152918_0083_SWT_LS_374_180299_0004_tChange_6124_ms_rstamp_6777_ms_flag_1_lid_CMU_13,653.0000,3.9744,1.7508,1.5571,1.4697,1.7728,0.7289,0.5592,1.8222,0.5807
1,CMU_13,LS_2843_152918_0088_SWT_LS_374_180299_0037_tChange_6702_ms_rstamp_7098_ms_flag_1_lid_CMU_13,396.0000,1.6492,2.9741,2.8897,2.0585,3.2174,1.7881,2.0620,2.1907,0.8684
1,CMU_13,LS_2843_152918_0089_SWT_LS_7447_91187_0027_tChange_6837_ms_rstamp_7213_ms_flag_1_lid_CMU_13,376.0000,0.4445,3.7988,3.3146,4.0298,3.3666,2.7651,2.5369,3.8416,3.5285
1,CMU_13,LS_2843_152918_0096_SWT_LS_7505_83618_0005_tChange_5821_ms_rstamp_6469_ms_flag_1_lid_CMU_13,648.0000,0.8127,3.5761,1.6789,2.8576,1.5047,1.7556,0.5464,2.3803,2.3613
1,CMU_13,LS_2843_152918_0100_SWT_LS_5456_62014_0012_tChange_5549_ms_rstamp_5883_ms_flag_1_lid_CMU_13,334.0000,1.6771,2.8185,5.3097,2.6752,4.3543,2.4324,2.9982,2.6092,0.8911
1,CMU_13,LS_2843_152918_0103_SWT_LS_5456_62043_0022_tChange_7301_ms_rstamp_8127_ms_flag_1_lid_CMU_13,826.0000,1.1389,2.1341,3.1019,2.2631,0.7878,0.9692,0.2737,2.5832,0.6385
1,CMU_13,LS_2843_152918_0106_SWT_LS_7505_83618_0016_tChange_5674_ms_rstamp_5995_ms_flag_1_lid_CMU_13,321.0000,1.3334,4.4458,0.9332,4.3456,3.7413,2.1552,2.0789,2.5943,1.9308
1,CMU_13,LS_2843_152918_0113_SWT_LS_5456_62014_0017_tChange_5560_ms_rstamp_5924_ms_flag_1_lid_CMU_13,364.0000,2.7558,3.5993,3.0098,3.7194,4.1630,1.9939,2.6027,2.4203,0.9317
1,CMU_13,LS_374_180298_0002_SWT_LS_5456_62043_0002_tChange_5408_ms_rstamp_5852_ms_flag_1_lid_CMU_13,444.0000,1.7896,3.1671,2.2084,2.6291,0.8954,2.5503,0.2027,0.5586,1.1734
1,CMU_13,LS_374_180298_0005_SWT_LS_7505_83618_0005_tChange_6027_ms_rstamp_6405_ms_flag_1_lid_CMU_13,378.0000,0.4117,3.3889,1.8177,2.9242,3.4241,2.4721,2.2413,2.1423,1.2915
1,CMU_13,LS_374_180298_0008_SWT_LS_7447_91187_0036_tChange_6568_ms_rstamp_6853_ms_flag_1_lid_CMU_13,285.0000,0.1878,3.8997,3.4452,4.2364,2.8965,4.3107,3.3974,4.2083,4.5077
1,CMU_13,LS_374_180298_0009_SWT_LS_7447_91187_0009_tChange_7335_ms_rstamp_7980_ms_flag_1_lid_CMU_13,645.0000,1.1961,4.3718,3.0134,4.5116,0.8786,1.2196,0.0200,4.7269,4.8265
1,CMU_13,LS_374_180298_0011_SWT_LS_2843_152918_0113_tChange_6006_ms_rstamp_6488_ms_flag_1_lid_CMU_13,482.0000,1.8087,4.3781,1.4825,3.6062,0.7607,0.6756,0.2206,2.2637,2.6985
1,CMU_13,LS_374_180298_0012_SWT_LS_5456_62014_0012_tChange_9088_ms_rstamp_9530_ms_flag_1_lid_CMU_13,442.0000,0.4639,1.9979,4.5341,2.2074,4.1182,0.7661,0.7437,2.4556,1.6595
1,CMU_13,LS_374_180298_0018_SWT_LS_7447_91187_0005_tChange_5732_ms_rstamp_6031_ms_flag_1_lid_CMU_13,299.0000,0.1094,3.5991,3.9502,3.4061,1.5592,5.2553,1.1745,3.7571,3.0758
1,CMU_13,LS_374_180298_0020_SWT_LS_5456_58161_0003_tChange_6092_ms_rstamp_6358_ms_flag_1_lid_CMU_13,266.0000,0.5327,3.6822,3.4282,3.2653,5.0988,1.1554,4.2124,1.3134,0.9136
1,CMU_13,LS_374_180298_0022_SWT_LS_7505_258958_0035_tChange_5749_ms_rstamp_6869_ms_flag_1_lid_CMU_13,1120.0000,1.3498,2.9076,0.8916,2.9013,1.5732,1.5047,0.3769,2.2193,1.8523
1,CMU_13,LS_374_180298_0028_SWT_LS_2843_152918_0058_tChange_5627_ms_rstamp_6018_ms_flag_1_lid_CMU_13,391.0000,1.6018,2.1296,1.3162,2.1722,2.5479,1.1164,3.1189,0.5962,1.3987
1,CMU_13,LS_374_180298_0033_SWT_LS_7505_83618_0007_tChange_7213_ms_rstamp_7636_ms_flag_1_lid_CMU_13,423.0000,0.1307,3.1386,1.8407,2.1659,1.5505,3.0940,1.6654,3.4377,1.9087
1,CMU_13,LS_374_180298_0040_SWT_LS_2843_152918_0103_tChange_8598_ms_rstamp_9207_ms_flag_1_lid_CMU_13,609.0000,2.4996,3.0532,1.0755,2.9307,1.6763,2.1766,0.8035,1.9541,2.2787
1,CMU_13,LS_374_180298_0042_SWT_LS_5456_58161_0022_tChange_5267_ms_rstamp_5949_ms_flag_1_lid_CMU_13,682.0000,1.3911,3.4341,3.9310,3.2170,2.5961,0.4638,2.2956,2.2817,1.0600
1,CMU_13,LS_374_180298_0044_SWT_LS_7505_258964_0019_tChange_6168_ms_rstamp_6568_ms_flag_1_lid_CMU_13,400.0000,1.2754,1.9756,3.5546,2.4250,1.7707,2.1147,3.4422,2.7967,1.5255
1,CMU_13,LS_374_180298_0049_SWT_LS_5456_62014_0017_tChange_5982_ms_rstamp_6482_ms_flag_1_lid_CMU_13,500.0000,1.7507,3.5754,3.2510,4.1636,2.4220,2.3142,2.0013,2.0208,1.5707
1,CMU_13,LS_374_180298_0050_SWT_LS_5456_62014_0011_tChange_5219_ms_rstamp_5625_ms_flag_1_lid_CMU_13,406.0000,0.8876,2.5351,2.7120,2.7947,3.3215,1.6640,0.7614,1.4365,1.0187
1,CMU_13,LS_374_180298_0054_SWT_LS_5456_62043_0017_tChange_7578_ms_rstamp_8049_ms_flag_1_lid_CMU_13,471.0000,2.0173,3.0352,2.4045,3.5966,2.4811,1.7500,2.0138,1.9501,1.7896
1,CMU_13,LS_374_180298_0055_SWT_LS_2843_152918_0100_tChange_9911_ms_rstamp_10538_ms_flag_1_lid_CMU_13,627.0000,1.6808,3.6693,1.1265,4.2437,0.6346,3.0144,0.1054,1.8647,1.9801
1,CMU_13,LS_374_180298_0060_SWT_LS_7447_91187_0030_tChange_5612_ms_rstamp_6039_ms_flag_1_lid_CMU_13,427.0000,1.8761,3.6023,4.0115,3.0197,1.0687,2.1900,0.5331,2.5075,1.1182
1,CMU_13,LS_374_180299_0006_SWT_LS_2843_152918_0016_tChange_5513_ms_rstamp_6079_ms_flag_1_lid_CMU_13,566.0000,0.4175,2.2343,0.5036,2.8027,1.6003,0.6457,1.6630,1.1081,1.4561
1,CMU_13,LS_374_180299_0009_SWT_LS_7505_83618_0010_tChange_6219_ms_rstamp_6828_ms_flag_1_lid_CMU_13,609.0000,1.1244,1.7289,1.4264,2.6143,2.6325,1.7007,0.5632,2.6242,2.2861
1,CMU_13,LS_374_180299_0011_SWT_LS_7447_91187_0027_tChange_6487_ms_rstamp_6809_ms_flag_1_lid_CMU_13,322.0000,1.5161,4.8008,3.0719,4.3132,3.3821,3.7904,1.1527,3.2565,3.0352
1,CMU_13,LS_374_180299_0013_SWT_LS_7505_83618_0016_tChange_5607_ms_rstamp_5932_ms_flag_1_lid_CMU_13,325.0000,2.2675,3.7053,1.7636,4.9261,3.7132,1.4406,2.0243,1.4947,1.6035
1,CMU_13,LS_374_180299_0019_SWT_LS_7447_91187_0061_tChange_5557_ms_rstamp_5840_ms_flag_1_lid_CMU_13,283.0000,0.9483,3.3454,2.6070,4.0739,3.5579,2.0263,1.5913,3.0583,4.1028
1,CMU_13,LS_374_180299_0021_SWT_LS_2843_152918_0023_tChange_6163_ms_rstamp_6543_ms_flag_1_lid_CMU_13,380.0000,1.1247,3.9532,1.2126,4.2723,3.1716,1.8275,2.4855,2.3102,3.2707
1,CMU_13,LS_374_180299_0022_SWT_LS_2843_152918_0028_tChange_5577_ms_rstamp_5942_ms_flag_1_lid_CMU_13,365.0000,1.1405,2.6583,2.0134,2.1248,2.7110,1.6182,0.2035,2.3865,1.3587
1,CMU_13,LS_374_180299_0024_SWT_LS_7505_83618_0024_tChange_5886_ms_rstamp_6623_ms_flag_1_lid_CMU_13,737.0000,0.2929,4.7881,2.1121,4.8808,1.4191,1.6110,2.2667,2.8699,1.6669
1,CMU_13,LS_374_180299_0030_SWT_LS_7447_91186_0038_tChange_6473_ms_rstamp_7022_ms_flag_1_lid_CMU_13,549.0000,0.5134,2.9482,1.7137,2.1285,1.4528,1.8351,0.1513,3.0708,2.3039
1,CMU_13,LS_374_180299_0031_SWT_LS_5456_62043_0022_tChange_5721_ms_rstamp_6187_ms_flag_1_lid_CMU_13,466.0000,0.5549,2.7871,2.4554,2.9522,2.1240,1.3094,2.6682,1.2393,1.4212
1,CMU_13,LS_374_180299_0038_SWT_LS_2843_152918_0026_tChange_6462_ms_rstamp_6908_ms_flag_1_lid_CMU_13,446.0000,0.2994,2.4415,0.9790,2.2519,2.5735,1.0992,1.5727,1.1169,1.4608
1,CMU_13,LS_374_180299_0045_SWT_LS_7447_91187_0057_tChange_6089_ms_rstamp_6702_ms_flag_1_lid_CMU_13,613.0000,0.0306,5.0603,2.5675,4.8732,1.9655,1.6607,0.1818,4.2319,1.5450
1,CMU_13,LS_5456_24741_0006_SWT_LS_7447_91187_0061_tChange_5824_ms_rstamp_6121_ms_flag_1_lid_CMU_13,297.0000,0.0569,4.6200,1.6949,5.3369,3.4685,2.6578,1.5842,2.7077,3.6943
1,CMU_13,LS_5456_24741_0008_SWT_LS_7505_83618_0015_tChange_5678_ms_rstamp_6004_ms_flag_1_lid_CMU_13,326.0000,3.1409,3.3277,2.4757,2.5732,2.1082,1.7595,0.1234,2.2921,1.9810
1,CMU_13,LS_5456_24741_0009_SWT_LS_7447_91187_0036_tChange_6219_ms_rstamp_6512_ms_flag_1_lid_CMU_13,293.0000,0.8541,3.4077,2.5913,3.7333,2.7097,5.0544,2.4583,3.3018,3.2183
1,CMU_13,LS_5456_24741_0012_SWT_LS_374_180299_0004_tChange_6156_ms_rstamp_6640_ms_flag_1_lid_CMU_13,484.0000,2.8514,1.5048,1.7862,1.9768,1.5187,2.2831,1.1918,1.0835,1.7886
1,CMU_13,LS_5456_24741_0013_SWT_LS_374_180298_0059_tChange_6023_ms_rstamp_6563_ms_flag_1_lid_CMU_13,540.0000,1.3190,2.2270,2.0560,2.8845,0.6389,1.4168,0.1473,0.5205,0.3677
1,CMU_13,LS_5456_24741_0019_SWT_LS_7447_91186_0038_tChange_6417_ms_rstamp_6760_ms_flag_1_lid_CMU_13,343.0000,0.2841,1.6513,0.7353,1.8525,0.8765,2.6358,0.1253,1.3409,0.7190
1,CMU_13,LS_5456_58161_0000_SWT_LS_374_180299_0033_tChange_6312_ms_rstamp_6956_ms_flag_1_lid_CMU_13,644.0000,0.3930,4.5767,1.2945,4.0516,0.9229,1.5229,0.0015,0.7831,1.3433
1,CMU_13,LS_5456_58161_0003_SWT_LS_2843_152918_0028_tChange_7787_ms_rstamp_8442_ms_flag_1_lid_CMU_13,655.0000,0.9568,3.5400,2.1763,2.9058,1.4890,1.1550,1.1228,1.6110,1.9471
1,CMU_13,LS_5456_58161_0009_SWT_LS_374_180299_0037_tChange_5767_ms_rstamp_6140_ms_flag_1_lid_CMU_13,373.0000,0.2923,3.3674,1.4443,3.2077,3.1304,1.2875,2.2342,0.8159,1.0191
1,CMU_13,LS_5456_58161_0017_SWT_LS_7505_258958_0035_tChange_5889_ms_rstamp_6702_ms_flag_1_lid_CMU_13,813.0000,0.8110,2.4791,4.3930,2.4138,2.3351,1.3916,0.0338,2.5698,1.2215
1,CMU_13,LS_5456_58161_0021_SWT_LS_7505_83618_0024_tChange_5946_ms_rstamp_6348_ms_flag_1_lid_CMU_13,402.0000,0.6163,2.7448,1.9468,2.7138,2.8094,2.0038,0.0791,1.7089,0.4686
1,CMU_13,LS_5456_58161_0027_SWT_LS_374_180298_0015_tChange_5490_ms_rstamp_5861_ms_flag_1_lid_CMU_13,371.0000,2.7616,6.0340,2.4187,5.1654,2.3962,2.7600,1.4726,2.4721,2.6532
1,CMU_13,LS_5456_62014_0000_SWT_LS_7447_91187_0027_tChange_5367_ms_rstamp_6010_ms_flag_1_lid_CMU_13,643.0000,0.9437,3.8240,2.1051,5.0307,0.9671,2.3487,0.0750,3.5152,4.1252
1,CMU_13,LS_5456_62014_0002_SWT_LS_374_180299_0042_tChange_5944_ms_rstamp_6283_ms_flag_1_lid_CMU_13,339.0000,2.2024,4.3915,1.2100,3.5548,1.3214,2.4858,0.1302,2.4081,2.1832
1,CMU_13,LS_5456_62014_0011_SWT_LS_2843_152918_0026_tChange_7036_ms_rstamp_7482_ms_flag_1_lid_CMU_13,446.0000,0.4759,3.7611,1.6310,3.7994,2.4469,1.3442,1.5140,0.9076,0.8042
1,CMU_13,LS_5456_62014_0012_SWT_LS_2843_152918_0100_tChange_5447_ms_rstamp_5862_ms_flag_1_lid_CMU_13,415.0000,0.5652,3.1062,2.3528,3.5635,2.8679,1.3591,1.1653,1.1664,0.7066
1,CMU_13,LS_5456_62014_0017_SWT_LS_2843_152918_0113_tChange_6419_ms_rstamp_6787_ms_flag_1_lid_CMU_13,368.0000,1.7992,4.9059,1.7351,3.6371,1.3183,4.7575,0.6752,1.7294,2.0909
1,CMU_13,LS_5456_62043_0000_SWT_LS_7505_83618_0005_tChange_5873_ms_rstamp_6468_ms_flag_1_lid_CMU_13,595.0000,1.8168,1.8491,1.2262,1.6817,1.6371,1.6498,0.9946,1.3482,1.0692
1,CMU_13,LS_5456_62043_0002_SWT_LS_2843_152918_0023_tChange_5274_ms_rstamp_5619_ms_flag_1_lid_CMU_13,345.0000,0.1252,5.1900,1.4376,5.2477,4.0616,1.7946,3.0167,2.6953,3.6940
1,CMU_13,LS_5456_62043_0009_SWT_LS_7505_258964_0019_tChange_5557_ms_rstamp_6341_ms_flag_1_lid_CMU_13,784.0000,1.9965,2.9386,3.6266,2.9130,1.3022,1.0998,1.4601,3.4847,2.0263
1,CMU_13,LS_5456_62043_0014_SWT_LS_7447_91187_0030_tChange_5678_ms_rstamp_6059_ms_flag_1_lid_CMU_13,381.0000,0.1147,3.2120,3.3828,2.2094,2.4647,4.4372,0.0337,2.9591,1.5464
1,CMU_13,LS_5456_62043_0021_SWT_LS_7505_83618_0007_tChange_5578_ms_rstamp_6414_ms_flag_1_lid_CMU_13,836.0000,1.1914,1.7339,0.8800,1.5172,1.2314,0.5747,1.0644,1.8463,1.6910
1,CMU_13,LS_5456_62043_0022_SWT_LS_2843_152918_0103_tChange_7259_ms_rstamp_7633_ms_flag_1_lid_CMU_13,374.0000,0.0696,3.8930,0.7733,3.8482,1.6419,2.4510,0.1197,2.2652,3.0139
1,CMU_13,LS_5456_62043_0023_SWT_LS_7447_91187_0009_tChange_5226_ms_rstamp_5606_ms_flag_1_lid_CMU_13,380.0000,0.7908,3.8816,2.6639,4.8085,2.9337,1.4601,3.8849,4.7049,4.5299
1,CMU_13,LS_5456_62043_0025_SWT_LS_374_180298_0010_tChange_6165_ms_rstamp_6756_ms_flag_1_lid_CMU_13,591.0000,1.0977,3.5146,1.2844,2.8738,1.5387,0.9963,0.4845,1.4586,1.5836
1,CMU_13,LS_5456_62043_0028_SWT_LS_7447_91187_0005_tChange_5587_ms_rstamp_6235_ms_flag_1_lid_CMU_13,648.0000,1.4792,2.4559,1.9030,2.9338,1.6950,0.4777,1.5436,2.9365,2.3304
1,CMU_13,LS_5456_62043_0029_SWT_LS_374_180298_0037_tChange_5271_ms_rstamp_5997_ms_flag_1_lid_CMU_13,726.0000,2.7908,2.8221,1.2696,3.0795,1.7147,1.2600,0.9172,1.3889,1.6102
1,CMU_13,LS_5456_62043_0030_SWT_LS_7447_91187_0057_tChange_6657_ms_rstamp_7274_ms_flag_1_lid_CMU_13,617.0000,0.6505,3.9368,1.9641,3.1881,1.9182,1.7625,0.1609,4.1171,1.8224
1,CMU_13,LS_5456_62043_0032_SWT_LS_7505_83618_0010_tChange_6385_ms_rstamp_6643_ms_flag_1_lid_CMU_13,258.0000,2.4556,3.4570,1.4837,2.4558,2.7900,3.0818,2.1567,2.3874,2.2621
1,CMU_13,LS_5456_62043_0035_SWT_LS_7505_83618_0016_tChange_6261_ms_rstamp_6957_ms_flag_1_lid_CMU_13,696.0000,1.6868,1.0619,0.9858,1.3387,1.8391,0.7643,1.3163,0.7521,0.6536
1,CMU_13,LS_7447_91186_0007_SWT_LS_374_180298_0010_tChange_5588_ms_rstamp_6141_ms_flag_1_lid_CMU_13,553.0000,1.2479,3.2342,2.2688,2.1747,0.5843,3.1599,0.0345,1.1695,1.3821
1,CMU_13,LS_7447_91186_0009_SWT_LS_374_180299_0033_tChange_5901_ms_rstamp_6329_ms_flag_1_lid_CMU_13,428.0000,0.5731,4.9334,1.5713,5.1074,3.0377,2.1476,1.3087,4.5246,4.3047
1,CMU_13,LS_7447_91186_0011_SWT_LS_374_180298_0059_tChange_5613_ms_rstamp_6037_ms_flag_1_lid_CMU_13,424.0000,2.7251,2.8488,3.1545,3.4232,2.4012,1.6455,0.0084,0.9698,0.9320
1,CMU_13,LS_7447_91186_0012_SWT_LS_2843_152918_0026_tChange_5818_ms_rstamp_6378_ms_flag_1_lid_CMU_13,560.0000,1.6379,4.7424,1.3659,3.9690,1.2416,2.0102,1.5910,2.1846,1.5190
1,CMU_13,LS_7447_91186_0021_SWT_LS_5456_62043_0002_tChange_6033_ms_rstamp_6394_ms_flag_1_lid_CMU_13,361.0000,1.3838,2.8467,3.2054,2.1528,2.5645,3.4472,0.6768,2.1958,0.8266
1,CMU_13,LS_7447_91186_0025_SWT_LS_2843_152918_0058_tChange_5684_ms_rstamp_6085_ms_flag_1_lid_CMU_13,401.0000,0.3227,2.9562,1.4012,1.8891,2.5311,1.0291,3.1565,1.9836,1.0461
1,CMU_13,LS_7447_91186_0038_SWT_LS_7505_83618_0024_tChange_5740_ms_rstamp_6202_ms_flag_1_lid_CMU_13,462.0000,0.0166,5.7585,1.2490,4.8607,1.9124,1.8234,0.0439,2.2520,3.0691
1,CMU_13,LS_7447_91186_0039_SWT_LS_2843_152918_0028_tChange_5905_ms_rstamp_6403_ms_flag_1_lid_CMU_13,498.0000,0.4519,2.5009,1.8333,2.5652,1.7806,1.7337,0.4043,2.8825,2.8211
1,CMU_13,LS_7447_91186_0040_SWT_LS_5456_62043_0017_tChange_5945_ms_rstamp_6211_ms_flag_1_lid_CMU_13,266.0000,1.2141,2.3619,1.0871,1.6864,4.0305,2.2704,3.0418,1.0263,0.8866
1,CMU_13,LS_7447_91186_0041_SWT_LS_2843_152918_0100_tChange_5531_ms_rstamp_6206_ms_flag_1_lid_CMU_13,675.0000,0.5953,2.7463,1.2891,3.1194,1.1169,1.0726,0.0735,3.2820,0.8404
1,CMU_13,LS_7447_91187_0003_SWT_LS_374_180298_0037_tChange_5259_ms_rstamp_5754_ms_flag_1_lid_CMU_13,495.0000,2.4911,2.7655,2.8027,2.8028,2.0877,1.3158,0.8327,1.7538,1.1872
1,CMU_13,LS_7447_91187_0005_SWT_LS_7505_258958_0035_tChange_8872_ms_rstamp_9550_ms_flag_1_lid_CMU_13,678.0000,0.3156,1.5260,2.3050,2.7387,1.8175,2.8556,0.7354,2.4816,2.5402
1,CMU_13,LS_7447_91187_0007_SWT_LS_5456_62014_0012_tChange_6112_ms_rstamp_6588_ms_flag_1_lid_CMU_13,476.0000,2.2858,2.3664,3.7974,1.6183,3.9572,1.9810,1.1489,1.9982,0.6146
1,CMU_13,LS_7447_91187_0009_SWT_LS_7505_83618_0015_tChange_7703_ms_rstamp_8127_ms_flag_1_lid_CMU_13,424.0000,3.0420,2.8073,2.3846,2.0253,2.2945,1.5399,1.0330,2.3937,1.5099
1,CMU_13,LS_7447_91187_0010_SWT_LS_374_180299_0042_tChange_6411_ms_rstamp_6666_ms_flag_1_lid_CMU_13,255.0000,2.1545,2.8467,1.6885,2.4528,3.6967,2.0985,2.0602,0.8716,1.8058
1,CMU_13,LS_7447_91187_0012_SWT_LS_2843_152918_0016_tChange_5458_ms_rstamp_6094_ms_flag_1_lid_CMU_13,636.0000,0.5301,3.5185,1.9256,3.2232,0.7654,1.2504,0.1042,2.7293,2.3315
1,CMU_13,LS_7447_91187_0014_SWT_LS_2843_152918_0023_tChange_5310_ms_rstamp_5686_ms_flag_1_lid_CMU_13,376.0000,0.5219,5.3908,1.7388,4.2548,3.3569,1.9995,2.6621,2.4320,1.6600
1,CMU_13,LS_7447_91187_0021_SWT_LS_374_180299_0004_tChange_5812_ms_rstamp_6228_ms_flag_1_lid_CMU_13,416.0000,3.4523,2.2441,2.1543,2.3734,1.5624,1.0529,0.4362,1.7206,2.0938
1,CMU_13,LS_7447_91187_0027_SWT_LS_7505_258964_0019_tChange_5835_ms_rstamp_6554_ms_flag_1_lid_CMU_13,719.0000,3.1168,2.9806,3.0057,1.8855,1.3827,1.1951,1.7029,2.3469,0.9055
1,CMU_13,LS_7447_91187_0028_SWT_LS_2843_152918_0113_tChange_5476_ms_rstamp_6015_ms_flag_1_lid_CMU_13,539.0000,0.2840,5.1110,2.6619,5.4774,1.4537,2.1349,0.6080,3.7687,4.5969
1,CMU_13,LS_7447_91187_0029_SWT_LS_5456_62014_0017_tChange_5509_ms_rstamp_6255_ms_flag_1_lid_CMU_13,746.0000,3.6342,2.4630,1.7544,1.8752,1.9978,1.3029,1.7420,0.8653,0.9174
1,CMU_13,LS_7447_91187_0030_SWT_LS_7505_83618_0005_tChange_5579_ms_rstamp_5913_ms_flag_1_lid_CMU_13,334.0000,1.3414,5.0237,2.3376,4.1603,3.5181,2.4214,2.8727,2.9659,2.8861
1,CMU_13,LS_7447_91187_0034_SWT_LS_5456_62043_0022_tChange_5882_ms_rstamp_6516_ms_flag_1_lid_CMU_13,634.0000,1.6712,2.4080,2.7371,1.7183,1.6209,1.0844,0.2715,1.9752,0.8628
1,CMU_13,LS_7447_91187_0036_SWT_LS_7505_83618_0016_tChange_5449_ms_rstamp_5878_ms_flag_1_lid_CMU_13,429.0000,0.7689,2.4383,0.9219,2.0823,2.7629,1.7039,2.2843,1.5574,1.0062
